case_id,activity,start_timestamp,complete_timestamp
359,Approve Order,2026-01-02 03:28:15.346645,2026-01-02 03:30:15.346645
359,Execute Order,2026-01-02 03:30:15.346645,2026-01-02 03:39:15.346645
359,Close Order,2026-01-02 03:39:15.346645,2026-01-02 03:40:15.346645
360,Receive Order,2025-12-21 09:43:15.346645,2025-12-21 09:46:15.346645
360,Validate Order,2025-12-21 09:46:15.346645,2025-12-21 09:49:15.346645
360,Approve Order,2025-12-21 09:49:15.346645,2025-12-21 09:50:15.346645
360,Execute Order,2025-12-21 09:50:15.346645,2025-12-21 09:56:15.346645
360,Close Order,2025-12-21 09:56:15.346645,2025-12-21 09:58:15.346645
361,Receive Order,2025-12-13 01:47:15.346645,2025-12-13 01:48:15.346645
361,Validate Order,2025-12-13 01:48:15.346645,2025-12-13 01:50:15.346645
361,Approve Order,2025-12-13 01:50:15.346645,2025-12-13 01:51:15.346645
361,Execute Order,2025-12-13 01:51:15.346645,2025-12-13 01:57:15.346645
361,Close Order,2025-12-13 01:57:15.346645,2025-12-13 01:58:15.346645
362,Receive Order,2026-01-07 13:14:15.346645,2026-01-07 13:16:15.346645
362,Validate Order,2026-01-07 13:16:15.346645,2026-01-07 13:19:15.346645
362,Approve Order,2026-01-07 13:19:15.346645,2026-01-07 13:23:15.346645
362,Execute Order,2026-01-07 13:23:15.346645,2026-01-07 13:28:15.346645
362,Close Order,2026-01-07 13:28:15.346645,2026-01-07 13:29:15.346645
363,Receive Order,2026-01-01 08:01:15.346645,2026-01-01 08:04:15.346645
363,Validate Order,2026-01-01 08:04:15.346645,2026-01-01 08:09:15.346645
363,Close Order,2026-01-01 08:09:15.346645,2026-01-01 08:11:15.346645
364,Receive Order,2025-12-23 17:17:15.346645,2025-12-23 17:20:15.346645
364,Validate Order,2025-12-23 17:20:15.346645,2025-12-23 17:24:15.346645
364,Close Order,2025-12-23 17:24:15.346645,2025-12-23 17:26:15.346645
365,Receive Order,2025-12-24 11:56:15.346645,2025-12-24 11:57:15.346645
365,Validate Order,2025-12-24 11:57:15.346645,2025-12-24 12:00:15.346645
365,Approve Order,2025-12-24 12:00:15.346645,2025-12-24 12:01:15.346645
365,Execute Order,2025-12-24 12:01:15.346645,2025-12-24 12:09:15.346645
365,Close Order,2025-12-24 12:09:15.346645,2025-12-24 12:11:15.346645
366,Receive Order,2025-12-16 00:01:15.346645,2025-12-16 00:04:15.346645
366,Validate Order,2025-12-16 00:04:15.346645,2025-12-16 00:07:15.346645
366,Approve Order,2025-12-16 00:07:15.346645,2025-12-16 00:08:15.346645
366,Execute Order,2025-12-16 00:08:15.346645,2025-12-16 00:16:15.346645
366,Close Order,2025-12-16 00:16:15.346645,2025-12-16 00:18:15.346645
367,Receive Order,2025-12-24 12:47:15.346645,2025-12-24 12:48:15.346645
367,Validate Order,2025-12-24 12:48:15.346645,2025-12-24 12:50:15.346645
367,Approve Order,2025-12-24 12:50:15.346645,2025-12-24 12:53:15.346645
367,Execute Order,2025-12-24 12:53:15.346645,2025-12-24 12:59:15.346645
367,Close Order,2025-12-24 12:59:15.346645,2025-12-24 13:00:15.346645
368,Receive Order,2026-01-07 08:40:15.346645,2026-01-07 08:43:15.346645
368,Validate Order,2026-01-07 08:43:15.346645,2026-01-07 08:48:15.346645
368,Approve Order,2026-01-07 08:48:15.346645,2026-01-07 08:49:15.346645
368,Execute Order,2026-01-07 08:49:15.346645,2026-01-07 08:55:15.346645
368,Close Order,2026-01-07 08:55:15.346645,2026-01-07 08:56:15.346645
369,Receive Order,2026-01-03 04:46:15.346645,2026-01-03 04:48:15.346645
369,Validate Order,2026-01-03 04:48:15.346645,2026-01-03 04:52:15.346645
369,Approve Order,2026-01-03 04:52:15.346645,2026-01-03 04:55:15.346645
369,Execute Order,2026-01-03 04:55:15.346645,2026-01-03 05:03:15.346645
369,Close Order,2026-01-03 05:03:15.346645,2026-01-03 05:04:15.346645
370,Receive Order,2026-01-02 19:36:15.346645,2026-01-02 19:38:15.346645
370,Validate Order,2026-01-02 19:38:15.346645,2026-01-02 19:42:15.346645
370,Approve Order,2026-01-02 19:42:15.346645,2026-01-02 19:45:15.346645
370,Execute Order,2026-01-02 19:45:15.346645,2026-01-02 19:54:15.346645
370,Close Order,2026-01-02 19:54:15.346645,2026-01-02 19:56:15.346645
371,Receive Order,2025-12-27 12:30:15.346645,2025-12-27 12:31:15.346645
371,Validate Order,2025-12-27 12:31:15.346645,2025-12-27 12:36:15.346645
371,Approve Order,2025-12-27 12:36:15.346645,2025-12-27 12:37:15.346645
371,Execute Order,2025-12-27 12:37:15.346645,2025-12-27 12:45:15.346645
371,Close Order,2025-12-27 12:45:15.346645,2025-12-27 12:46:15.346645
372,Receive Order,2025-12-29 16:35:15.346645,2025-12-29 16:38:15.346645
372,Validate Order,2025-12-29 16:38:15.346645,2025-12-29 16:41:15.346645
372,Approve Order,2025-12-29 16:41:15.346645,2025-12-29 16:45:15.346645
372,Execute Order,2025-12-29 16:45:15.346645,2025-12-29 16:53:15.346645
372,Close Order,2025-12-29 16:53:15.346645,2025-12-29 16:54:15.346645
373,Receive Order,2025-12-23 08:00:15.346645,2025-12-23 08:02:15.346645
373,Validate Order,2025-12-23 08:02:15.346645,2025-12-23 08:04:15.346645
373,Close Order,2025-12-23 08:04:15.346645,2025-12-23 08:06:15.346645
374,Receive Order,2026-01-05 10:27:15.346645,2026-01-05 10:28:15.346645
374,Validate Order,2026-01-05 10:28:15.346645,2026-01-05 10:31:15.346645
374,Approve Order,2026-01-05 10:31:15.346645,2026-01-05 10:32:15.346645
374,Execute Order,2026-01-05 10:32:15.346645,2026-01-05 10:38:15.346645
374,Close Order,2026-01-05 10:38:15.346645,2026-01-05 10:39:15.346645
375,Receive Order,2025-12-30 21:06:15.346645,2025-12-30 21:09:15.346645
375,Validate Order,2025-12-30 21:09:15.346645,2025-12-30 21:13:15.346645
375,Approve Order,2025-12-30 21:13:15.346645,2025-12-30 21:17:15.346645
375,Execute Order,2025-12-30 21:17:15.346645,2025-12-30 21:27:15.346645
375,Close Order,2025-12-30 21:27:15.346645,2025-12-30 21:29:15.346645
376,Receive Order,2025-12-20 22:32:15.346645,2025-12-20 22:34:15.346645
376,Validate Order,2025-12-20 22:34:15.346645,2025-12-20 22:39:15.346645
376,Approve Order,2025-12-20 22:39:15.346645,2025-12-20 22:42:15.346645
376,Execute Order,2025-12-20 22:42:15.346645,2025-12-20 22:48:15.346645
376,Execute Order,2025-12-20 22:48:15.346645,2025-12-20 22:54:15.346645
376,Close Order,2025-12-20 22:54:15.346645,2025-12-20 22:55:15.346645
377,Receive Order,2025-12-26 00:12:15.346645,2025-12-26 00:14:15.346645
377,Validate Order,2025-12-26 00:14:15.346645,2025-12-26 00:19:15.346645
377,Approve Order,2025-12-26 00:19:15.346645,2025-12-26 00:23:15.346645
377,Execute Order,2025-12-26 00:23:15.346645,2025-12-26 00:33:15.346645
377,Close Order,2025-12-26 00:33:15.346645,2025-12-26 00:35:15.346645
378,Receive Order,2025-12-26 06:23:15.346645,2025-12-26 06:25:15.346645
378,Validate Order,2025-12-26 06:25:15.346645,2025-12-26 06:28:15.346645
378,Approve Order,2025-12-26 06:28:15.346645,2025-12-26 06:30:15.346645
378,Execute Order,2025-12-26 06:30:15.346645,2025-12-26 06:38:15.346645
378,Execute Order,2025-12-26 06:38:15.346645,2025-12-26 06:44:15.346645
378,Close Order,2025-12-26 06:44:15.346645,2025-12-26 06:45:15.346645
379,Receive Order,2025-12-22 18:58:15.346645,2025-12-22 19:00:15.346645
379,Validate Order,2025-12-22 19:00:15.346645,2025-12-22 19:05:15.346645
379,Approve Order,2025-12-22 19:05:15.346645,2025-12-22 19:06:15.346645
379,Execute Order,2025-12-22 19:06:15.346645,2025-12-22 19:13:15.346645
379,Close Order,2025-12-22 19:13:15.346645,2025-12-22 19:14:15.346645
380,Receive Order,2026-01-06 05:14:15.346645,2026-01-06 05:15:15.346645
380,Validate Order,2026-01-06 05:15:15.346645,2026-01-06 05:19:15.346645
380,Approve Order,2026-01-06 05:19:15.346645,2026-01-06 05:22:15.346645
380,Execute Order,2026-01-06 05:22:15.346645,2026-01-06 05:29:15.346645
380,Close Order,2026-01-06 05:29:15.346645,2026-01-06 05:31:15.346645
381,Receive Order,2025-12-25 17:48:15.346645,2025-12-25 17:50:15.346645
381,Validate Order,2025-12-25 17:50:15.346645,2025-12-25 17:55:15.346645
381,Approve Order,2025-12-25 17:55:15.346645,2025-12-25 17:57:15.346645
381,Execute Order,2025-12-25 17:57:15.346645,2025-12-25 18:05:15.346645
381,Close Order,2025-12-25 18:05:15.346645,2025-12-25 18:07:15.346645
382,Receive Order,2025-12-25 02:54:15.346645,2025-12-25 02:57:15.346645
382,Validate Order,2025-12-25 02:57:15.346645,2025-12-25 03:02:15.346645
382,Approve Order,2025-12-25 03:02:15.346645,2025-12-25 03:05:15.346645
382,Execute Order,2025-12-25 03:05:15.346645,2025-12-25 03:10:15.346645
382,Close Order,2025-12-25 03:10:15.346645,2025-12-25 03:12:15.346645
383,Receive Order,2025-12-25 05:04:15.346645,2025-12-25 05:05:15.346645
383,Validate Order,2025-12-25 05:05:15.346645,2025-12-25 05:10:15.346645
383,Close Order,2025-12-25 05:10:15.346645,2025-12-25 05:12:15.346645
384,Receive Order,2026-01-10 04:46:15.346645,2026-01-10 04:48:15.346645
384,Validate Order,2026-01-10 04:48:15.346645,2026-01-10 04:51:15.346645
384,Approve Order,2026-01-10 04:51:15.346645,2026-01-10 04:52:15.346645
384,Execute Order,2026-01-10 04:52:15.346645,2026-01-10 04:58:15.346645
384,Close Order,2026-01-10 04:58:15.346645,2026-01-10 04:59:15.346645
385,Receive Order,2025-12-26 18:15:15.346645,2025-12-26 18:17:15.346645
385,Validate Order,2025-12-26 18:17:15.346645,2025-12-26 18:21:15.346645
385,Approve Order,2025-12-26 18:21:15.346645,2025-12-26 18:22:15.346645
385,Execute Order,2025-12-26 18:22:15.346645,2025-12-26 18:31:15.346645
385,Close Order,2025-12-26 18:31:15.346645,2025-12-26 18:32:15.346645
386,Receive Order,2025-12-29 15:04:15.346645,2025-12-29 15:07:15.346645
386,Validate Order,2025-12-29 15:07:15.346645,2025-12-29 15:11:15.346645
386,Approve Order,2025-12-29 15:11:15.346645,2025-12-29 15:12:15.346645
386,Execute Order,2025-12-29 15:12:15.346645,2025-12-29 15:20:15.346645
386,Close Order,2025-12-29 15:20:15.346645,2025-12-29 15:21:15.346645
387,Receive Order,2026-01-07 01:00:15.346645,2026-01-07 01:01:15.346645
387,Validate Order,2026-01-07 01:01:15.346645,2026-01-07 01:05:15.346645
387,Approve Order,2026-01-07 01:05:15.346645,2026-01-07 01:08:15.346645
387,Execute Order,2026-01-07 01:08:15.346645,2026-01-07 01:18:15.346645
387,Close Order,2026-01-07 01:18:15.346645,2026-01-07 01:19:15.346645
388,Receive Order,2025-12-20 04:07:15.346645,2025-12-20 04:08:15.346645
388,Validate Order,2025-12-20 04:08:15.346645,2025-12-20 04:13:15.346645
388,Approve Order,2025-12-20 04:13:15.346645,2025-12-20 04:14:15.346645
388,Execute Order,2025-12-20 04:14:15.346645,2025-12-20 04:24:15.346645
388,Close Order,2025-12-20 04:24:15.346645,2025-12-20 04:25:15.346645
389,Receive Order,2025-12-28 05:54:15.346645,2025-12-28 05:55:15.346645
389,Validate Order,2025-12-28 05:55:15.346645,2025-12-28 05:59:15.346645
389,Approve Order,2025-12-28 05:59:15.346645,2025-12-28 06:01:15.346645
389,Execute Order,2025-12-28 06:01:15.346645,2025-12-28 06:11:15.346645
389,Close Order,2025-12-28 06:11:15.346645,2025-12-28 06:13:15.346645
390,Receive Order,2026-01-08 15:36:15.346645,2026-01-08 15:39:15.346645
390,Validate Order,2026-01-08 15:39:15.346645,2026-01-08 15:44:15.346645
390,Close Order,2026-01-08 15:44:15.346645,2026-01-08 15:45:15.346645
391,Receive Order,2025-12-30 21:40:15.346645,2025-12-30 21:41:15.346645
391,Validate Order,2025-12-30 21:41:15.346645,2025-12-30 21:43:15.346645
391,Approve Order,2025-12-30 21:43:15.346645,2025-12-30 21:44:15.346645
391,Execute Order,2025-12-30 21:44:15.346645,2025-12-30 21:53:15.346645
391,Close Order,2025-12-30 21:53:15.346645,2025-12-30 21:55:15.346645
392,Receive Order,2025-12-19 23:31:15.346645,2025-12-19 23:33:15.346645
392,Validate Order,2025-12-19 23:33:15.346645,2025-12-19 23:38:15.346645
392,Close Order,2025-12-19 23:38:15.346645,2025-12-19 23:40:15.346645
393,Receive Order,2025-12-16 19:51:15.346645,2025-12-16 19:52:15.346645
393,Validate Order,2025-12-16 19:52:15.346645,2025-12-16 19:55:15.346645
393,Close Order,2025-12-16 19:55:15.346645,2025-12-16 19:57:15.346645
394,Receive Order,2026-01-07 03:44:15.346645,2026-01-07 03:46:15.346645
394,Validate Order,2026-01-07 03:46:15.346645,2026-01-07 03:48:15.346645
394,Close Order,2026-01-07 03:48:15.346645,2026-01-07 03:50:15.346645
395,Receive Order,2025-12-19 23:51:15.346645,2025-12-19 23:53:15.346645
395,Validate Order,2025-12-19 23:53:15.346645,2025-12-19 23:58:15.346645
395,Close Order,2025-12-19 23:58:15.346645,2025-12-20 00:00:15.346645
396,Receive Order,2025-12-25 09:07:15.346645,2025-12-25 09:08:15.346645
396,Validate Order,2025-12-25 09:08:15.346645,2025-12-25 09:12:15.346645
396,Approve Order,2025-12-25 09:12:15.346645,2025-12-25 09:14:15.346645
396,Execute Order,2025-12-25 09:14:15.346645,2025-12-25 09:22:15.346645
396,Close Order,2025-12-25 09:22:15.346645,2025-12-25 09:24:15.346645
397,Receive Order,2025-12-22 12:51:15.346645,2025-12-22 12:52:15.346645
397,Validate Order,2025-12-22 12:52:15.346645,2025-12-22 12:57:15.346645
397,Close Order,2025-12-22 12:57:15.346645,2025-12-22 12:59:15.346645
398,Receive Order,2026-01-05 19:18:15.346645,2026-01-05 19:20:15.346645
398,Validate Order,2026-01-05 19:20:15.346645,2026-01-05 19:25:15.346645
398,Approve Order,2026-01-05 19:25:15.346645,2026-01-05 19:26:15.346645
398,Execute Order,2026-01-05 19:26:15.346645,2026-01-05 19:36:15.346645
398,Close Order,2026-01-05 19:36:15.346645,2026-01-05 19:38:15.346645
399,Receive Order,2025-12-22 21:12:15.346645,2025-12-22 21:13:15.346645
399,Validate Order,2025-12-22 21:13:15.346645,2025-12-22 21:18:15.346645
399,Approve Order,2025-12-22 21:18:15.346645,2025-12-22 21:22:15.346645
399,Execute Order,2025-12-22 21:22:15.346645,2025-12-22 21:27:15.346645
399,Close Order,2025-12-22 21:27:15.346645,2025-12-22 21:29:15.346645
400,Receive Order,2025-12-18 18:58:15.346645,2025-12-18 19:01:15.346645
400,Validate Order,2025-12-18 19:01:15.346645,2025-12-18 19:05:15.346645
400,Approve Order,2025-12-18 19:05:15.346645,2025-12-18 19:07:15.346645
400,Execute Order,2025-12-18 19:07:15.346645,2025-12-18 19:16:15.346645
400,Close Order,2025-12-18 19:16:15.346645,2025-12-18 19:18:15.346645
401,Receive Order,2026-01-10 20:38:15.346645,2026-01-10 20:41:15.346645
401,Validate Order,2026-01-10 20:41:15.346645,2026-01-10 20:45:15.346645
401,Approve Order,2026-01-10 20:45:15.346645,2026-01-10 20:46:15.346645
401,Execute Order,2026-01-10 20:46:15.346645,2026-01-10 20:54:15.346645
401,Close Order,2026-01-10 20:54:15.346645,2026-01-10 20:56:15.346645
402,Receive Order,2026-01-09 01:37:15.346645,2026-01-09 01:38:15.346645
402,Validate Order,2026-01-09 01:38:15.346645,2026-01-09 01:42:15.346645
402,Approve Order,2026-01-09 01:42:15.346645,2026-01-09 01:46:15.346645
402,Execute Order,2026-01-09 01:46:15.346645,2026-01-09 01:56:15.346645
402,Close Order,2026-01-09 01:56:15.346645,2026-01-09 01:58:15.346645
403,Receive Order,2025-12-27 07:09:15.346645,2025-12-27 07:10:15.346645
403,Validate Order,2025-12-27 07:10:15.346645,2025-12-27 07:12:15.346645
403,Approve Order,2025-12-27 07:12:15.346645,2025-12-27 07:13:15.346645
403,Execute Order,2025-12-27 07:13:15.346645,2025-12-27 07:18:15.346645
403,Close Order,2025-12-27 07:18:15.346645,2025-12-27 07:20:15.346645
404,Receive Order,2025-12-29 21:50:15.346645,2025-12-29 21:52:15.346645
404,Validate Order,2025-12-29 21:52:15.346645,2025-12-29 21:57:15.346645
404,Close Order,2025-12-29 21:57:15.346645,2025-12-29 21:59:15.346645
405,Receive Order,2026-01-09 13:22:15.346645,2026-01-09 13:24:15.346645
405,Validate Order,2026-01-09 13:24:15.346645,2026-01-09 13:29:15.346645
405,Close Order,2026-01-09 13:29:15.346645,2026-01-09 13:30:15.346645
406,Receive Order,2025-12-24 14:04:15.346645,2025-12-24 14:05:15.346645
406,Validate Order,2025-12-24 14:05:15.346645,2025-12-24 14:07:15.346645
406,Approve Order,2025-12-24 14:07:15.346645,2025-12-24 14:10:15.346645
406,Execute Order,2025-12-24 14:10:15.346645,2025-12-24 14:16:15.346645
406,Close Order,2025-12-24 14:16:15.346645,2025-12-24 14:18:15.346645
407,Receive Order,2025-12-13 01:19:15.346645,2025-12-13 01:21:15.346645
407,Validate Order,2025-12-13 01:21:15.346645,2025-12-13 01:26:15.346645
407,Close Order,2025-12-13 01:26:15.346645,2025-12-13 01:27:15.346645
408,Receive Order,2025-12-15 10:45:15.346645,2025-12-15 10:48:15.346645
408,Validate Order,2025-12-15 10:48:15.346645,2025-12-15 10:53:15.346645
408,Close Order,2025-12-15 10:53:15.346645,2025-12-15 10:55:15.346645
409,Receive Order,2026-01-04 07:15:15.346645,2026-01-04 07:16:15.346645
409,Validate Order,2026-01-04 07:16:15.346645,2026-01-04 07:20:15.346645
409,Approve Order,2026-01-04 07:20:15.346645,2026-01-04 07:22:15.346645
409,Execute Order,2026-01-04 07:22:15.346645,2026-01-04 07:30:15.346645
409,Execute Order,2026-01-04 07:30:15.346645,2026-01-04 07:35:15.346645
409,Close Order,2026-01-04 07:35:15.346645,2026-01-04 07:37:15.346645
410,Receive Order,2026-01-06 01:59:15.346645,2026-01-06 02:01:15.346645
410,Validate Order,2026-01-06 02:01:15.346645,2026-01-06 02:06:15.346645
410,Close Order,2026-01-06 02:06:15.346645,2026-01-06 02:07:15.346645
411,Receive Order,2025-12-19 05:27:15.346645,2025-12-19 05:28:15.346645
411,Validate Order,2025-12-19 05:28:15.346645,2025-12-19 05:30:15.346645
411,Approve Order,2025-12-19 05:30:15.346645,2025-12-19 05:33:15.346645
411,Execute Order,2025-12-19 05:33:15.346645,2025-12-19 05:39:15.346645
411,Close Order,2025-12-19 05:39:15.346645,2025-12-19 05:41:15.346645
412,Receive Order,2026-01-10 09:14:15.346645,2026-01-10 09:16:15.346645
412,Validate Order,2026-01-10 09:16:15.346645,2026-01-10 09:21:15.346645
412,Approve Order,2026-01-10 09:21:15.346645,2026-01-10 09:22:15.346645
412,Execute Order,2026-01-10 09:22:15.346645,2026-01-10 09:31:15.346645
412,Close Order,2026-01-10 09:31:15.346645,2026-01-10 09:33:15.346645
413,Receive Order,2025-12-16 19:11:15.346645,2025-12-16 19:14:15.346645
413,Validate Order,2025-12-16 19:14:15.346645,2025-12-16 19:17:15.346645
413,Approve Order,2025-12-16 19:17:15.346645,2025-12-16 19:18:15.346645
413,Execute Order,2025-12-16 19:18:15.346645,2025-12-16 19:27:15.346645
413,Execute Order,2025-12-16 19:27:15.346645,2025-12-16 19:36:15.346645
413,Close Order,2025-12-16 19:36:15.346645,2025-12-16 19:38:15.346645
414,Receive Order,2025-12-26 12:24:15.346645,2025-12-26 12:26:15.346645
414,Validate Order,2025-12-26 12:26:15.346645,2025-12-26 12:31:15.346645
414,Close Order,2025-12-26 12:31:15.346645,2025-12-26 12:33:15.346645
415,Receive Order,2025-12-14 10:09:15.346645,2025-12-14 10:11:15.346645
415,Validate Order,2025-12-14 10:11:15.346645,2025-12-14 10:15:15.346645
415,Approve Order,2025-12-14 10:15:15.346645,2025-12-14 10:17:15.346645
415,Execute Order,2025-12-14 10:17:15.346645,2025-12-14 10:22:15.346645
415,Close Order,2025-12-14 10:22:15.346645,2025-12-14 10:24:15.346645
416,Receive Order,2025-12-17 07:55:15.346645,2025-12-17 07:57:15.346645
416,Validate Order,2025-12-17 07:57:15.346645,2025-12-17 08:00:15.346645
416,Approve Order,2025-12-17 08:00:15.346645,2025-12-17 08:02:15.346645
416,Execute Order,2025-12-17 08:02:15.346645,2025-12-17 08:08:15.346645
416,Close Order,2025-12-17 08:08:15.346645,2025-12-17 08:09:15.346645
417,Receive Order,2025-12-22 13:18:15.346645,2025-12-22 13:20:15.346645
417,Validate Order,2025-12-22 13:20:15.346645,2025-12-22 13:23:15.346645
417,Approve Order,2025-12-22 13:23:15.346645,2025-12-22 13:24:15.346645
417,Execute Order,2025-12-22 13:24:15.346645,2025-12-22 13:30:15.346645
417,Close Order,2025-12-22 13:30:15.346645,2025-12-22 13:31:15.346645
418,Receive Order,2025-12-18 01:20:15.346645,2025-12-18 01:22:15.346645
418,Validate Order,2025-12-18 01:22:15.346645,2025-12-18 01:25:15.346645
418,Approve Order,2025-12-18 01:25:15.346645,2025-12-18 01:29:15.346645
418,Execute Order,2025-12-18 01:29:15.346645,2025-12-18 01:37:15.346645
418,Close Order,2025-12-18 01:37:15.346645,2025-12-18 01:38:15.346645
419,Receive Order,2026-01-04 16:24:15.346645,2026-01-04 16:27:15.346645
419,Validate Order,2026-01-04 16:27:15.346645,2026-01-04 16:29:15.346645
419,Approve Order,2026-01-04 16:29:15.346645,2026-01-04 16:32:15.346645
419,Execute Order,2026-01-04 16:32:15.346645,2026-01-04 16:40:15.346645
419,Close Order,2026-01-04 16:40:15.346645,2026-01-04 16:41:15.346645
420,Receive Order,2026-01-06 22:22:15.346645,2026-01-06 22:25:15.346645
